fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
2021-11-13,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,2","0,0","8,3",06:50,"22,0",11:40,28,"3,1","7,8",Varias,"8,7","1018,2",10,"1016,5",15
2021-11-14,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,0","0,0","9,0",07:20,"22,9",15:40,26,"3,1","8,9",21:00,"8,4","1018,2",08,"1013,6",15
2021-11-15,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,6","0,0","13,0",23:59,"24,1",14:20,30,"5,8","13,9",15:20,"8,6","1018,3",22,"1013,7",Varias
2021-11-16,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,4","0,0","8,0",07:20,"20,8",13:10,99,"3,3","7,8",Varias,"8,5","1018,0",00,"1014,9",16
2021-11-17,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,2","0,0","8,4",04:40,"20,1",12:50,11,"4,7","9,2",12:30,"6,9","1019,6",22,"1016,3",05
2021-11-18,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,6","0,0","11,4",07:00,"19,7",12:00,12,"7,5","16,1",10:50,"3,3","1021,5",23,"1018,9",05
2021-11-19,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,5","0,0","12,5",05:40,"20,5",12:30,09,"10,3","22,8",11:00,"3,9","1021,4",00,"1018,0",15
2021-11-20,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,4","2,1","13,6",23:50,"19,1",Varias,11,"4,2","14,4",02:40,"0,0","1020,3",10,"1017,4",00
2021-11-21,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,0","2,2","11,3",04:00,"20,8",14:00,27,"3,1","8,9",14:50,"5,0","1017,5",00,"1012,5",24
2021-11-22,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,8","0,0","12,0",06:40,"21,7",12:50,30,"3,3","10,3",13:10,"6,1","1012,5",00,"1009,0",15
2021-11-23,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,3","0,7","9,2",23:20,"17,4",13:00,30,"3,1","11,7",19:10,"6,1","1014,1",24,"1010,2",15
2021-11-24,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"11,9","0,0","6,9",07:20,"16,9",12:40,29,"3,3","10,3",03:20,"6,0","1016,3",10,"1012,9",18
2021-11-25,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,6","0,5","7,9",05:10,"19,2",15:10,99,"3,6","8,3",Varias,"7,9","1013,1",00,"1007,6",14
2021-11-26,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,1","0,0","7,6",07:00,"16,6",13:40,28,"6,4","12,8",15:10,"8,3","1012,2",23,"1008,7",14
2021-11-27,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"11,9","0,1","5,4",07:00,"18,4",14:00,30,"4,2","15,3",18:40,"8,1","1014,0",24,"1008,4",14
2021-11-28,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"10,8","0,0","6,9",07:00,"14,6",14:40,30,"6,4","14,4",09:10,"8,4","1022,8",23,"1013,9",00
2021-11-29,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,0","0,0","10,2",00:50,"17,7",13:30,30,"6,9","16,9",10:30,"7,0","1023,5",23,"1020,6",15
2021-11-30,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,2","0,0","8,0",23:59,"18,5",13:00,27,"3,6","16,1",03:10,"8,4","1026,3",10,"1023,0",01
2021-12-01,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,1","0,3","5,1",07:30,"19,1",13:40,30,"5,3","11,7",16:40,"8,4","1025,8",00,"1016,3",24
2021-12-02,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,2","0,0","11,7",08:00,"16,6",13:50,30,"7,5","18,6",05:00,"5,6","1020,5",23,"1011,5",05
2021-12-03,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,2","0,0","9,7",07:10,"18,8",14:20,29,"9,2","15,3",11:50,"8,6","1023,9",24,"1020,2",02
2021-12-04,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,8","0,0","9,9",04:10,"19,6",14:50,30,"7,5","20,6",16:20,"8,5","1024,6",09,"1021,4",15
2021-12-05,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,0","0,0","12,5",06:40,"17,5",14:00,29,"5,8","16,1",09:10,"8,6","1025,2",23,"1020,9",14
2021-12-06,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,0","0,0","10,9",05:50,"19,2",14:30,28,"8,1","15,0",08:40,"8,5","1026,4",10,"1023,2",14
2021-12-07,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,2","0,0","9,5",07:20,"20,9",16:20,30,"4,4","11,4",18:30,"8,5","1023,8",00,"1018,0",17
2021-12-08,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,5","1,5","10,5",03:30,"18,5",13:50,30,"5,8","16,4",12:10,"6,0","1023,0",24,"1016,7",06
2021-12-09,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,0","0,0","10,0",07:50,"18,1",14:10,33,"7,2","15,0",15:40,"8,4","1026,6",Varias,"1022,8",01
2021-12-10,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,6","0,0","13,2",06:30,"17,9",13:10,30,"8,9","22,8",09:50,"3,6","1023,2",10,"1019,9",24
2021-12-11,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,0","0,0","12,7",23:59,"23,2",14:40,99,"6,1","17,5",Varias,"8,4","1023,2",24,"1018,8",15
2021-12-12,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,2","0,0","8,3",07:10,"20,0",12:10,06,"3,1","7,8",19:30,"8,4","1025,3",Varias,"1022,8",02
2021-12-13,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,7","0,0","8,7",03:10,"18,7",13:20,28,"2,5","6,7",03:20,"8,4","1025,8",10,"1022,8",17
2021-12-14,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,1","0,0","6,4",04:40,"17,8",13:10,29,"3,1","6,7",05:10,"5,8","1025,2",10,"1022,7",15
2021-12-15,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,0","0,0","10,5",04:30,"17,4",14:10,11,"5,0","10,3",14:20,"2,6","1024,4",10,"1022,2",Varias
2021-12-16,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,0","0,0","13,9",02:10,"18,1",11:30,99,"6,7","13,9",Varias,"2,3","1024,0",10,"1021,7",15
2021-12-17,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,7","0,0","9,2",07:30,"18,2",14:30,11,"4,2","10,3",22:50,"3,9","1025,4",Varias,"1022,9",02
2021-12-18,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,6","0,0","13,3",07:10,"17,8",14:00,11,"2,5","11,7",22:40,"0,9","1026,2",10,"1023,8",15
2021-12-19,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,7","0,0","13,7",22:30,"17,7",13:10,99,"5,0","12,5",Varias,"1,5","1024,6",10,"1022,0",15
2021-12-20,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,1","0,0","11,0",23:30,"17,2",11:40,99,"1,4","4,7",Varias,"0,4","1024,5",10,"1021,2",Varias
2021-12-21,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,6","2,0","8,9",07:00,"18,2",13:30,13,"2,8","6,7",14:50,"4,1","1021,8",00,"1018,0",17
2021-12-22,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,6","0,0","11,8",23:00,"17,3",12:00,27,"2,5","7,8",00:40,"1,1","1021,4",01,"1018,8",14
2021-12-23,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,6","2,9","11,3",05:00,"16,0",21:30,09,"2,2","6,7",13:20,"0,0","1021,7",11,"1018,1",24
2021-12-24,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,5","24,1","11,9",20:40,"15,1",12:10,99,"3,1","6,7",Varias,"0,0","1018,1",00,"1012,4",24
2021-12-25,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,4","6,4","11,9",00:00,"19,0",15:40,16,"3,9","10,8",10:30,"1,1","1012,4",00,"1008,4",14
2021-12-26,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,2","0,0","11,3",05:40,"21,0",14:50,25,"2,2","7,8",07:20,"3,4","1017,0",23,"1011,7",00
2021-12-27,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,9","0,0","13,1",01:10,"22,7",11:50,30,"2,2","8,9",13:30,"3,5","1022,5",23,"1015,9",02
2021-12-28,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,8","0,0","14,2",05:20,"21,4",15:20,27,"8,9","16,9",20:00,"6,8","1024,0",12,"1021,8",15
2021-12-29,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,0","0,0","11,5",23:20,"22,4",15:30,26,"4,2","16,1",00:50,"8,4","1023,8",10,"1020,3",15
2021-12-30,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,4","0,0","8,0",07:20,"20,9",13:40,28,"3,3","7,8",06:00,"8,4","1025,6",Varias,"1022,0",14
2021-12-31,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"11,1","0,0","7,2",06:30,"15,0",14:20,12,"2,5","5,8",12:50,"3,4","1028,0",22,"1024,7",02
2022-01-01,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"11,8","0,0","7,4",23:40,"16,1",14:40,05,"2,2","8,9",10:50,"3,4","1030,3",11,"1027,4",01
2022-01-02,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"10,6","0,0","6,0",02:30,"15,3",14:30,29,"1,7","5,8",Varias,"3,1","1030,7",10,"1027,4",16
2022-01-03,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"10,3","0,0","5,0",06:20,"15,6",14:10,99,"2,5","5,8",Varias,"5,8","1027,9",00,"1022,1",24
2022-01-04,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,7","0,3","7,1",09:10,"22,3",14:30,30,"3,6","13,3",16:40,"4,8","1022,1",00,"1014,3",16
2022-01-05,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,0","1,6","10,0",05:50,"16,0",14:50,30,"5,3","14,4",16:20,"6,3","1022,4",11,"1016,0",24
2022-01-06,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,2","0,0","10,4",02:40,"17,9",14:10,29,"5,6","14,4",08:50,"8,6","1021,5",24,"1014,1",04
2022-01-07,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,1","0,0","7,1",08:10,"17,1",12:50,28,"3,1","11,7",00:50,"8,6","1028,7",23,"1021,0",01
2022-01-08,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,5","0,0","4,4",07:08,"20,6",15:35,28,"3,1","13,3",23:40,"8,5","1029,8",10,"1025,0",16
2022-01-09,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,6","0,0","11,1",07:10,"20,1",14:20,29,"8,6","16,4",11:50,"8,4","1025,6",00,"1021,6",Varias
2022-01-10,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,0","0,0","12,5",01:50,"19,5",14:10,28,"10,8","18,6",10:50,"8,6","1021,6",00,"1015,7",16
2022-01-11,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,7","0,1","9,2",07:50,"18,2",13:00,99,"4,4","11,7",Varias,"2,9","1025,0",Varias,"1016,8",01
2022-01-12,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,4","0,3","10,7",05:10,"16,2",14:20,11,"4,7","11,7",21:50,"1,9","1028,4",24,"1024,5",02
2022-01-13,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,0","0,0","12,3",00:50,"15,7",12:20,11,"10,0","16,1",21:00,"4,3","1030,3",10,"1028,0",04
2022-01-14,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,0","0,0","12,8",05:20,"15,3",16:20,10,"6,9","15,0",03:50,"0,8","1029,8",Varias,"1027,8",06
2022-01-15,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"11,6","0,0","7,5",06:10,"15,8",11:10,11,"1,9","8,3",00:20,"2,0","1028,9",00,"1026,1",15
2022-01-16,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,4","0,0","8,2",07:50,"16,5",13:00,13,"3,6","7,2",14:30,"6,5","1031,1",Varias,"1026,0",00
2022-01-17,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,2","0,0","8,0",03:40,"16,3",12:40,07,"4,2","8,3",12:10,"5,5","1033,6",11,"1029,8",Varias
2022-01-18,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"11,2","0,0","6,4",07:20,"16,1",14:20,08,"2,8","7,2",Varias,"7,8","1031,3",23,"1028,7",15
2022-01-19,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"11,4","0,0","6,6",07:10,"16,3",13:50,08,"3,6","6,7",11:30,"8,0","1031,1",10,"1027,7",17
2022-01-20,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"11,6","0,1","6,5",00:50,"16,7",13:10,29,"3,1","7,2",03:20,"6,7","1028,8",00,"1023,1",16
2022-01-21,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,2","0,0","8,1",02:00,"16,3",13:20,10,"3,6","11,4",23:59,"6,8","1025,6",24,"1022,4",15
2022-01-22,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,6","0,0","12,3",06:10,"16,9",14:10,11,"5,8","12,8",09:40,"5,8","1027,1",11,"1024,8",04
2022-01-23,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,9","0,0","11,4",07:50,"16,4",12:40,10,"5,6","10,8",12:00,"1,7","1026,6",11,"1023,6",17
2022-01-24,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,9","2,1","13,0",00:50,"14,8",14:10,99,"5,0","11,7",Varias,"0,0","1026,5",23,"1024,0",04
2022-01-25,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,7","1,8","10,3",08:10,"15,1",16:30,11,"5,0","13,9",13:30,"0,2","1027,4",11,"1025,1",16
2022-01-26,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,6","0,0","11,7",05:20,"17,4",13:50,09,"8,1","16,1",22:00,"2,0","1025,6",00,"1022,1",15
2022-01-27,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,2",Ip,"14,0",23:59,"16,3",14:10,11,"8,3","16,4",07:30,"0,0","1025,7",24,"1022,7",05
2022-01-28,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,3","0,0","8,9",04:00,"17,7",12:50,09,"5,0","11,4",13:20,"8,3","1028,4",Varias,"1024,9",04
2022-01-29,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,4","0,0","7,8",08:00,"18,9",12:30,11,"4,7","10,3",14:40,"8,1","1030,9",11,"1027,9",01
2022-01-30,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,7","0,0","8,1",23:50,"19,3",12:30,99,"2,2","6,1",Varias,"7,7","1029,1",10,"1025,5",16
2022-01-31,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,9","0,0","5,3",04:10,"24,5",15:20,28,"5,6","12,8",12:30,"8,2","1026,1",00,"1022,1",16
2022-02-01,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,9","0,0","8,9",23:40,"20,9",12:40,99,"7,2","15,3",Varias,"9,1","1029,3",24,"1022,3",05
2022-02-02,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,2","0,0","4,7",07:30,"21,8",13:20,29,"2,8","7,2",04:40,"9,1","1029,3",00,"1023,0",19
2022-02-03,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,2","0,0","6,3",06:50,"24,1",16:20,99,"2,8","8,3",Varias,"8,7","1024,2",00,"1019,4",16
2022-02-04,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,4","0,0","14,7",01:10,"22,1",11:50,28,"8,1","15,0",12:50,"1,3","1021,3",00,"1019,0",15
2022-02-05,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,4","0,0","13,9",22:40,"21,0",11:20,26,"5,3","12,8",00:20,"6,5","1025,2",23,"1020,2",06
2022-02-06,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,6","0,0","10,9",07:40,"18,3",13:00,16,"3,1","7,2",13:30,"2,9","1028,8",22,"1024,4",04
2022-02-07,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,6","0,0","9,0",23:59,"18,3",14:10,08,"3,3","6,7",11:20,"9,3","1028,5",00,"1024,5",17
2022-02-08,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,6","0,0","7,3",03:00,"17,9",12:50,11,"4,7","8,9",12:30,"4,6","1030,7",22,"1027,1",00
2022-02-09,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,6","0,0","9,8",07:30,"17,5",13:00,11,"3,1","8,9",14:30,"6,9","1031,0",09,"1028,2",17
2022-02-10,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,2","0,0","10,8",Varias,"17,7",13:30,11,"3,1","6,7",13:00,"5,5","1029,0",00,"1025,2",17
2022-02-11,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,6","0,0","9,6",07:10,"17,6",13:10,13,"3,9","8,3",15:40,"8,7","1026,2",00,"1023,3",16
2022-02-12,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,8","0,0","9,3",07:20,"16,2",16:00,12,"2,8","6,1",16:00,"1,7","1026,9",11,"1023,6",16
2022-02-13,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,2","0,0","10,8",00:00,"17,6",14:20,14,"2,8","6,7",15:50,"4,7","1025,1",00,"1019,6",17
2022-02-14,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,0","0,0","9,6",04:40,"20,3",15:20,34,"5,0","15,3",17:00,"7,9","1024,4",24,"1018,5",04
2022-02-15,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,4","0,0","8,7",07:30,"20,2",13:10,29,"3,3","12,8",02:30,"9,7","1028,2",23,"1024,3",00
2022-02-16,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,2","0,0","8,8",05:30,"23,5",14:50,30,"8,9","16,1",20:20,"8,9","1028,4",09,"1024,6",Varias
2022-02-17,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,2","0,0","10,7",23:59,"21,6",14:10,28,"4,7","14,4",00:10,"9,9","1026,2",00,"1021,4",23
2022-02-18,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,0","0,0","6,6",06:50,"21,3",16:50,27,"3,9","10,3",23:59,"9,4","1021,5",00,"1014,9",17
2022-02-19,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,4","0,0","14,7",07:10,"22,1",14:40,26,"6,1","12,5",02:20,"6,6","1023,5",24,"1014,2",04
2022-02-20,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,4","0,0","14,3",21:30,"18,5",14:10,09,"4,4","10,3",09:30,"2,4","1028,7",22,"1023,5",00
2022-02-21,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,1","0,0","11,3",23:59,"18,9",10:50,13,"3,3","8,9",13:30,"9,1","1028,3",00,"1023,6",17
2022-02-22,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,0","0,0","7,3",06:50,"20,7",11:40,99,"3,9","7,2",Varias,"9,9","1026,6",Varias,"1024,6",17
2022-02-23,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,4","0,0","8,9",06:30,"19,8",12:20,15,"3,9","7,2",14:20,"7,4","1025,1",00,"1020,7",18
2022-02-24,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,7","2,0","8,5",04:00,"18,9",13:20,16,"3,6","8,3",12:20,"4,6","1021,3",00,"1018,2",14
2022-02-25,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,8","0,0","12,7",00:40,"17,0",10:10,11,"6,4","15,0",23:30,"0,3","1021,2",12,"1018,2",16
2022-02-26,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,8","0,0","15,0",Varias,"16,6",14:00,11,"6,9","15,0",10:30,"0,0","1019,9",24,"1017,2",04
2022-02-27,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,6","0,0","14,0",07:40,"17,2",13:10,12,"3,9","8,9",Varias,"0,0","1023,5",22,"1018,9",04
2022-02-28,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,0",Ip,"10,9",05:30,"17,0",16:00,99,"3,9","8,3",Varias,"0,3","1028,6",22,"1023,2",Varias
2022-03-01,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,8","0,0","6,5",07:00,"19,1",12:20,35,"4,2","8,3",10:30,"10,3","1028,4",00,"1023,6",16
2022-03-02,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,9","0,0","6,3",06:50,"21,5",16:50,16,"4,2","9,2",Varias,"9,5","1024,9",00,"1019,7",17
2022-03-03,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"18,4","1,6","12,9",23:59,"23,8",15:20,29,"4,7","13,9",23:50,"5,6","1020,8",00,"1012,7",16
2022-03-04,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,1","0,0","10,3",04:20,"17,9",13:30,30,"8,1","21,1",10:10,"5,0","1018,4",22,"1012,3",05
2022-03-05,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,6",Ip,"7,9",05:00,"19,2",14:50,30,"3,3","9,2",16:20,"1,4","1017,9",00,"1012,0",24
2022-03-06,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,2","0,0","6,1",04:30,"18,2",15:10,07,"3,6","8,9",11:10,"8,4","1014,1",24,"1010,1",14
2022-03-07,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,4","1,3","8,5",04:30,"18,2",15:00,20,"2,8","8,9",16:00,"3,1","1016,4",24,"1012,0",15
2022-03-08,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,8","0,0","7,1",06:40,"18,5",14:00,25,"3,3","7,8",14:50,"1,2","1021,2",23,"1016,3",Varias
2022-03-09,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,1","0,0","7,4",07:20,"18,8",15:10,08,"2,8","8,9",11:30,"9,5","1022,1",10,"1019,1",04
2022-03-10,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,8","0,0","8,5",04:30,"19,0",13:00,11,"4,2","7,8",12:30,"9,5","1022,2",11,"1019,2",17
2022-03-11,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,1","2,6","9,6",05:40,"16,6",15:40,29,"3,6","8,9",23:20,"0,0","1019,8",01,"1015,1",16
2022-03-12,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,8","0,0","10,3",06:30,"21,3",15:40,30,"5,0","10,3",01:10,"7,4","1018,5",11,"1015,2",Varias
2022-03-13,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,6","21,9","12,5",06:10,"20,7",12:50,20,"2,8","9,2",16:20,"6,4","1015,9",00,"1010,0",24
2022-03-14,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,1","30,3","9,7",11:00,"16,5",16:50,09,"5,0","12,8",04:50,"2,8","1010,0",00,"1002,6",17
2022-03-15,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,6","46,8","12,5",02:00,"14,8",22:50,29,"4,4","9,7",05:20,"0,0","1010,3",11,"1005,1",16
2022-03-16,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,2","3,8","11,4",06:10,"16,9",15:20,07,"2,5","8,9",01:10,"2,1","1013,4",24,"1007,5",05
2022-03-17,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,6","0,0","13,5",04:30,"21,8",12:50,29,"5,3","12,5",07:00,"3,6","1019,1",Varias,"1012,3",06
2022-03-18,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,8","0,0","11,0",06:20,"18,5",13:30,20,"3,9","10,3",14:00,"1,8","1022,2",22,"1018,8",03
2022-03-19,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,9","0,0","11,4",07:00,"18,4",13:00,10,"3,9","14,4",23:00,"4,2","1021,8",09,"1019,8",16
2022-03-20,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,8","8,9","14,5",22:50,"19,1",14:40,11,"9,4","18,6",14:00,"5,3","1020,6",00,"1015,0",18
2022-03-21,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,8","0,3","12,1",23:40,"17,6",15:40,11,"3,6","15,3",00:20,"3,0","1020,2",22,"1016,6",00
2022-03-22,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,6","3,6","12,3",00:00,"18,8",13:10,13,"2,8","11,4",22:20,"2,8","1020,4",10,"1017,8",24
2022-03-23,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,2","30,2","14,6",04:00,"17,9",14:20,10,"8,6","19,7",05:40,"0,4","1017,8",00,"1009,0",24
2022-03-24,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,2","32,8","12,9",05:10,"17,6",11:50,17,"6,7","18,9",03:00,"0,0","1010,7",07,"1007,5",18
2022-03-25,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,8","33,1","11,4",22:20,"16,2",03:50,11,"1,9","22,2",01:30,"0,0","1013,6",21,"1007,9",04
2022-03-26,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"14,5","0,0","10,3",04:40,"18,7",15:10,27,"2,5","6,7",09:00,"4,3","1018,4",23,"1012,4",04
2022-03-27,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,4","0,0","12,1",00:00,"18,6",15:00,11,"4,2","12,5",10:30,"3,3","1022,4",22,"1017,8",03
2022-03-28,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,3","0,9","14,6",06:10,"18,0",16:10,13,"4,2","10,3",11:50,"1,1","1021,7",00,"1013,1",21
2022-03-29,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,8","0,3","13,6",06:20,"20,1",14:30,26,"4,2","10,8",18:00,"1,5","1013,6",00,"1004,7",16
2022-03-30,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"17,7","0,0","13,1",06:40,"22,3",13:10,30,"3,6","13,9",13:20,"8,9","1007,6",24,"1002,7",15
2022-03-31,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"16,7","3,4","12,1",06:10,"21,3",16:20,29,"3,9","13,9",15:40,"3,5","1011,2",24,"1006,6",15
2022-04-01,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"15,8","0,0","11,0",05:50,"20,7",16:20,30,"5,8","15,0",01:50,"11,0","1015,3",24,"1010,9",02
2022-04-02,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,8","0,0","9,6",07:00,"17,9",12:10,08,"4,7","10,8",11:40,"9,3","1017,0",09,"1013,6",24
2022-04-03,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"12,2","0,0","7,4",06:00,"16,9",13:10,11,"6,7","15,3",23:59,"4,9","1013,6",00,"1009,3",15
2022-04-04,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,0","3,4","11,1",06:20,"14,9",11:20,11,"2,8","16,1",01:10,"0,4","1010,1",00,"1005,2",13
2022-04-05,6155A,MÁLAGA AEROPUERTO,MALAGA,5,"13,8","4,0","11,1",03:40,"16,5",16:20,07,"2,5","9,2",04:30,"3,3","1011,9",23,"1007,4",Varias
